,CN_steel_news_search,CN_iron_news_search,CN_copper_news_search,GB_steel_news_search,GB_iron_news_search,GB_copper_news_search,US_steel_news_search,US_iron_news_search,US_copper_news_search,Date,Close_Copper_united kingdom,Close_Copper_united states,Close_MCX Aluminum Mini_india,Close_MCX Copper_india,Close_MCX Gold 1 Kg_india,Close_MCX Gold Guinea_india,Close_MCX Gold Mini_india,Close_MCX Gold Petal_india,Close_MCX Lead_india,Close_MCX Nickel_india,Close_MCX Silver Micro_india,Close_MCX Silver_india,Close_MCX Zinc_india,Close_Nickel_united kingdom,Close_Palladium_united states,Close_Platinum_united states,Close_Tin_united kingdom,Close_Xetra-Gold_euro zone,Close_Zinc_united kingdom,close_lme_daily (lme)
109,4,9,4,18,25,2,9,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,4,4,4,20,25,3,9,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0,5,0,25,44,3,18,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,5,13,3,30,28,1,17,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,3,5,3,73,15,4,41,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,7,7,0,25,16,3,12,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0,3,3,12,11,3,10,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,6,3,0,15,11,2,7,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,4,6,0,8,9,3,7,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,6,6,4,13,8,1,8,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,4,4,0,14,5,5,8,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0,0,0,14,7,2,8,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,8,4,0,11,11,4,6,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,5,6,6,13,12,3,7,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,7,7,0,15,10,3,7,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,3,5,3,10,13,2,7,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,17,0,0,8,15,1,5,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,22,0,0,11,13,2,5,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0,25,0,4,16,2,5,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0,0,0,10,8,2,5,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0,25,0,11,14,4,4,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0,0,0,15,8,1,4,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,28,0,0,8,12,2,3,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0,0,0,7,7,5,6,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0,0,0,13,6,5,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0,0,0,10,12,5,7,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0,0,0,11,11,5,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0,0,0,13,16,3,4,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0,0,0,11,12,1,5,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,93,0,4,17,8,5,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,82,83,83,13,11,3,7,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0,0,0,17,19,5,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,0,0,18,15,4,5,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,100,0,0,20,13,6,7,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,0,0,14,13,7,5,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0,0,0,21,15,3,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0,0,0,13,15,5,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0,0,0,29,9,6,9,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0,0,0,55,11,6,12,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0,0,0,24,11,1,7,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,34,0,24,12,3,4,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,17,16,0,20,15,2,4,5,4,2016-07-01 00:00:00,4907.5,1851.5,111.75,333.15,31463.0,25187.0,31077.0,3121.0,125.0,671.1,46401.0,45559.0,144.35,9950.0,606.3,1064.3,17350.0,38.61,2147.0,2410.8
151,0,0,0,14,11,3,4,5,4,2016-08-01 00:00:00,4873.0,1824.0,109.0,325.7,31534.0,25051.0,31011.0,3113.0,121.7,718.1,47738.0,47717.0,151.45,10730.0,718.33,1162.95,17855.0,38.88,2262.0,2417.7
152,0,0,0,22,21,3,4,8,4,2016-09-01 00:00:00,4626.0,1940.5,107.75,312.1,30772.0,24680.0,30710.0,3079.0,129.75,664.6,46247.0,44298.0,156.65,9927.5,663.1,1052.2,19085.0,37.52,2345.5,2360.5
153,0,0,0,16,13,1,5,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0,0,0,12,11,4,5,5,4,2016-11-01 00:00:00,4913.75,2066.25,115.55,329.35,30285.0,24284.0,30329.0,3036.0,138.0,697.2,43593.0,43573.0,164.65,10437.5,636.05,992.95,20847.5,37.35,2469.0,2519.5
155,0,0,33,16,10,3,6,4,4,2016-12-01 00:00:00,5793.25,2348.25,117.35,399.6,27920.0,22807.0,28062.0,2885.0,159.8,764.7,40686.0,39718.0,188.35,11200.0,752.5,916.2,21160.0,35.18,2761.0,2786.5
156,0,0,0,17,10,8,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,92,0,0,21,13,8,5,7,3,2017-02-01 00:00:00,5946.75,2339.5,122.2,403.25,28870.0,23339.0,28981.0,2873.0,157.75,692.1,41918.0,41889.0,193.45,10277.5,764.0,1003.65,19885.0,36.02,2866.0,2849.0
158,0,0,0,18,15,3,8,12,2,2017-03-01 00:00:00,6013.75,2301.25,129.85,403.95,29428.0,23867.0,29529.0,2971.0,154.1,737.1,44066.0,43408.0,190.9,11037.5,779.75,1018.05,19490.0,37.86,2858.5,2917.7
159,0,0,0,13,18,5,6,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,46,0,16,14,6,6,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0,0,0,16,9,5,7,6,2,2017-06-01 00:00:00,5702.5,2104.5,124.2,368.75,28652.0,23485.0,28749.0,2922.0,135.45,570.2,39831.0,39813.0,165.15,8820.0,823.1,932.15,20440.0,36.27,2567.5,2757.6
162,35,0,0,19,10,6,7,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0,0,0,16,10,3,7,9,3,2017-08-01 00:00:00,6347.25,2337.25,121.85,407.9,28404.0,22876.0,28514.0,2858.0,149.2,657.9,38537.0,38512.0,178.0,10230.0,893.4,946.95,20520.0,34.65,2782.0,2967.0
164,0,0,0,11,11,9,5,4,2,2017-09-01 00:00:00,6846.75,2401.75,136.05,441.95,29823.0,23924.0,29788.0,2994.0,152.65,773.8,40948.0,40021.0,204.8,12137.5,981.15,1011.25,20720.0,35.81,3210.0,3242.8
165,0,0,0,11,14,3,7,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0,0,0,10,10,7,6,6,3,2017-11-01 00:00:00,6929.25,2479.5,140.15,447.55,29221.0,23614.0,29120.0,2945.0,159.95,815.7,39727.0,39700.0,212.0,12712.5,999.9,934.8,19415.0,35.33,3252.5,3304.7
167,0,0,0,8,7,5,7,5,2,2017-12-01 00:00:00,6815.5,2541.75,133.75,444.25,29209.0,23618.0,29217.0,2945.0,164.55,731.4,38491.0,37582.0,210.0,11315.0,1015.65,941.2,19445.0,34.73,3239.5,3219.4
168,0,45,0,16,9,5,7,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0,0,49,10,6,2,7,7,2,2018-02-01 00:00:00,7115.5,2663.25,142.55,454.7,30505.0,24392.0,30512.0,3016.0,171.25,894.4,39321.0,39309.0,229.35,13957.5,1015.05,1009.6,21437.5,34.57,3561.5,3442.7
170,0,0,0,15,12,6,17,6,2,2018-03-01 00:00:00,6886.25,2447.5,140.4,452.2,30165.0,24417.0,30181.0,3015.0,160.4,873.7,38589.0,38041.0,222.9,13390.0,968.45,970.0,21650.0,34.55,3401.5,3329.2
171,0,0,0,14,6,5,9,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,0,0,14,8,5,7,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0,0,0,13,6,5,10,7,3,2018-06-01 00:00:00,6905.0,2464.25,155.25,458.85,30546.0,24935.0,30568.0,3084.0,164.9,1030.3,39568.0,39537.0,207.7,15410.0,996.6,903.7,20737.5,35.75,3088.5,3370.5
174,0,0,0,21,8,4,7,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0,0,34,9,14,9,8,7,2,2018-08-01 00:00:00,6120.25,2126.5,140.25,414.8,29422.0,23604.0,29462.0,2967.0,145.55,915.2,37979.0,37956.0,175.35,13390.0,911.9,821.5,19757.5,33.58,2540.0,2983.3
176,0,0,0,15,17,6,7,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0,36,0,12,10,8,8,7,3,2018-10-01 00:00:00,6238.25,2024.75,153.1,454.95,30592.0,24540.0,30614.0,3079.0,148.75,913.8,38466.0,38445.0,197.1,12435.0,1048.4,826.9,18952.5,33.02,2646.5,3004.3
178,0,0,0,11,9,2,7,6,2,2018-11-01 00:00:00,6137.25,1959.0,144.7,440.75,31892.0,25404.0,31783.0,3169.0,143.3,867.0,38817.0,38771.0,188.65,11842.5,1080.1,867.8,19107.5,34.8,2540.5,2895.7
179,37,0,0,11,9,0,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0,0,0,13,7,5,7,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,61,0,0,12,6,2,5,6,2,2019-02-01 00:00:00,6142.25,2123.0,134.15,438.75,33405.0,26453.0,33405.0,3305.0,151.9,906.8,40610.0,40576.0,199.5,12675.0,1316.9,825.9,20880.0,36.93,2758.0,2940.7
182,0,0,0,14,11,2,6,4,2,2019-03-01 00:00:00,6443.75,2137.5,149.4,462.65,32640.0,26298.0,32533.0,3282.0,152.1,935.2,39064.0,38301.0,199.6,13172.5,1502.8,862.2,21610.0,36.82,2777.5,3055.1
183,0,42,0,21,19,5,7,9,2,2019-04-01 00:00:00,6462.0,2012.25,147.5,449.25,31526.0,25528.0,31570.0,3192.0,139.95,908.5,37630.0,37612.0,223.65,13105.0,1396.4,855.7,21432.5,37.05,2897.75,3050.7
184,34,0,0,48,10,8,6,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0,35,35,27,9,7,6,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0,0,0,20,17,2,6,5,2,2019-07-01 00:00:00,5940.0,1915.25,142.55,442.75,33643.0,26832.0,33348.0,3337.0,154.0,882.8,37718.0,36635.0,198.25,12317.5,1539.25,835.75,18880.0,39.54,2460.75,2795.0
187,0,0,0,16,10,8,4,6,2,2019-08-01 00:00:00,5864.75,1981.75,138.95,440.0,34916.0,28110.0,35134.0,3519.0,152.15,1019.3,40980.0,40986.0,189.7,14472.5,1432.8,856.85,17347.5,41.16,2394.75,2795.8
188,0,0,0,14,7,2,6,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0,0,0,14,14,7,6,5,2,2019-10-01 00:00:00,5689.5,2101.5,136.0,438.8,37311.0,30117.0,37377.0,3763.0,154.4,1246.4,44877.0,44852.0,182.0,17355.0,1632.1,884.35,16345.0,43.65,2307.0,2763.7
190,0,0,0,22,13,5,5,7,3,2019-11-01 00:00:00,5863.75,2164.75,132.65,438.45,38310.0,30591.0,38652.0,3881.0,156.75,1192.8,46411.0,46392.0,189.8,16757.5,1780.85,954.65,16512.5,43.5,2524.5,2848.4
191,46,0,0,13,6,2,7,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0,37,0,13,13,2,5,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0,0,0,18,11,7,6,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0,0,0,14,10,1,4,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0,0,0,13,6,6,5,4,1,2020-04-01 00:00:00,4805.75,1699.5,134.2,376.5,43357.0,34794.0,43578.0,4309.0,134.45,864.9,40576.0,39872.0,145.55,11252.5,2168.0,719.1,14410.0,46.69,1859.25,2278.0
196,0,0,0,13,6,10,5,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0,0,0,20,5,3,3,4,2,2020-06-01 00:00:00,5482.75,1678.25,132.1,422.4,47083.0,38028.0,47018.0,4745.0,134.3,952.1,51012.0,50611.0,161.35,12582.5,1985.1,900.3,15705.0,50.12,2023.25,2502.8
198,0,0,0,13,4,4,5,5,1,2020-07-01 00:00:00,6056.0,1777.75,138.25,465.4,48267.0,39001.0,48400.0,4859.0,143.75,980.5,49550.0,48770.0,164.25,12857.5,1927.2,836.45,16790.0,50.33,2046.75,2692.8
199,0,0,47,8,11,6,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0,0,0,10,20,0,4,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
